tree_species,region,county,soil_type,rainfall_mm,temperature_c,altitude_m,soil_ph,planting_season,planting_method,care_level,water_source,tree_age_months,survival_probability,survived,data_source_rainfall,real_climate_data,synthetic_survival_data,dataset_version
Neem,Western,Garissa,Rocky,648.8290328779271,28.59752949142537,663.0846530098856,6.098378663729888,Transition,Cutting,Low,River,62,0.76,0,World Bank Real Data Based,True,True,v2_real_climate
Indigenous Mix,Eastern,Marsabit,Loam,694.0923560693988,29.108367519977868,1868.064474936959,6.2993540787960605,Transition,Seedling,Medium,Irrigation,14,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Bamboo,Coast,Kiambu,Clay,597.6569392037477,20.6828425447006,1779.361042358749,5.593932109908449,Transition,Seedling,Medium,Rain-fed,111,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Eastern,Machakos,Volcanic,594.367948486435,17.22366672816806,2734.949596923368,7.382530841936229,Dry,Cutting,High,Rain-fed,63,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cedar,Nyanza,Marsabit,Loam,685.819888816493,17.26850246027624,503.5011614062586,6.54004582103055,Dry,Cutting,Medium,Borehole,51,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,Nairobi,Garissa,Red Soil,652.2824588591285,20.415290950329897,1658.0771245341834,6.703764983434306,Dry,Seedling,Medium,Irrigation,24,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Bamboo,Western,Machakos,Rocky,553.769526108785,18.104578088557897,2136.831914929805,6.320119191654516,Dry,Direct Seeding,Medium,Rain-fed,14,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cedar,Nairobi,Kitui,Loam,604.0511427194594,20.915771819252523,2248.6838544948514,6.563377013440929,Wet,Direct Seeding,High,Irrigation,99,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Casuarina,Nairobi,Nairobi,Loam,650.335526135026,23.45670274293289,2616.098424276531,7.678412611392954,Dry,Direct Seeding,High,Irrigation,72,0.95,0,World Bank Real Data Based,True,True,v2_real_climate
Cypress,Western,Nairobi,Sandy,672.9046045199525,23.406765117497493,2842.9599863068347,5.716438397160179,Wet,Cutting,Medium,Irrigation,69,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Eucalyptus,North Eastern,Marsabit,Black Cotton,597.0548607829752,25.95809428600142,1221.6380826704176,5.549459932027472,Wet,Seedling,Low,Borehole,89,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Jacaranda,North Eastern,Kiambu,Black Cotton,485.30359395177595,13.88362202704035,900.9633342632112,6.13527081122348,Wet,Seedling,Medium,Rain-fed,92,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Bamboo,Central,Nairobi,Red Soil,657.1775527294747,10.817274463077178,2871.906637627584,7.400336511739731,Dry,Cutting,High,Irrigation,12,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Acacia,Rift Valley,Kisumu,Red Soil,570.0003589454242,22.194282288917982,2770.227695473396,7.559632720986823,Dry,Seedling,High,Irrigation,106,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Indigenous Mix,Central,Kiambu,Red Soil,530.1494535365024,22.86877502554865,1333.468649417378,7.946156363304716,Transition,Direct Seeding,Low,Irrigation,38,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Jacaranda,Western,Nairobi,Rocky,489.40009719341595,20.137488229915068,2030.5646482793984,7.925927503474569,Transition,Direct Seeding,Low,Borehole,12,0.9200000000000002,1,World Bank Real Data Based,True,True,v2_real_climate
Casuarina,North Eastern,Nairobi,Black Cotton,671.7154364525101,23.81221227313314,1866.9433680671905,7.116343934932685,Transition,Seedling,High,River,15,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Eastern,Turkana,Black Cotton,637.4472659628713,20.94675364177902,951.5713386447748,7.154293828263242,Dry,Direct Seeding,Low,Irrigation,75,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Casuarina,Nairobi,Kiambu,Red Soil,619.7335744070105,20.321419997085528,2632.8216883906907,6.239554791227248,Transition,Seedling,Medium,River,43,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Jacaranda,Nairobi,Nairobi,Loam,700.4676115907611,16.963538361290748,1942.161308760533,7.945274465874895,Transition,Direct Seeding,Low,River,40,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Eucalyptus,Central,Machakos,Loam,662.8826275937766,24.23905722950748,1908.2776503799057,7.125210151549239,Transition,Cutting,Low,Rain-fed,70,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,Nyanza,Nakuru,Sandy,711.8313955787188,23.70521121884368,763.3755973059033,6.586676414910277,Dry,Direct Seeding,Low,Borehole,85,0.7899999999999999,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Eastern,Kiambu,Red Soil,561.3796198342732,14.647383133469706,1353.1385911255468,6.5199985167908725,Transition,Direct Seeding,Low,River,41,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Eucalyptus,Central,Nakuru,Clay,629.2888622449248,23.347464857796197,2899.669013523347,6.903911077031788,Dry,Direct Seeding,High,Borehole,32,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,Coast,Eldoret,Sandy,550.1807246952222,24.01895497200094,2089.300702453691,5.786476822428434,Transition,Cutting,Medium,Borehole,64,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Western,Nakuru,Volcanic,619.5472768498496,21.073397049269357,2894.033760309438,6.42644505495299,Transition,Direct Seeding,Medium,River,7,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,Central,Kakamega,Volcanic,618.5856007542891,20.34700153137623,2661.991876954002,7.063620243531728,Dry,Cutting,Low,River,66,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Neem,Nyanza,Meru,Rocky,662.3470753057766,20.694785270700947,2524.583520216704,7.73715747782926,Transition,Seedling,Medium,Rain-fed,6,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Jacaranda,North Eastern,Kiambu,Red Soil,633.2945874997179,20.659274967101982,892.9260352324123,7.762155031202161,Dry,Cutting,Medium,Irrigation,71,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Indigenous Mix,Nyanza,Kisumu,Sandy,662.1867503566187,30.057966483443145,674.6870254578303,5.954094498238641,Transition,Cutting,Medium,Rain-fed,83,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Casuarina,Nairobi,Kisumu,Red Soil,666.1884000995677,27.50707617082736,2693.3878058857026,6.125712020674911,Dry,Cutting,High,River,88,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Acacia,Nairobi,Eldoret,Rocky,738.76282731178,23.505085651762293,1555.0405134114317,7.488615362649769,Dry,Cutting,Low,Irrigation,23,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Casuarina,Nairobi,Machakos,Volcanic,615.2515606783168,17.960450972865782,1171.841950286993,6.3835079192669495,Wet,Direct Seeding,Medium,River,36,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Indigenous Mix,Western,Kiambu,Clay,583.965258409304,21.256948500353214,2018.805855095995,7.480298456730086,Dry,Direct Seeding,High,Irrigation,107,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,Northern,Meru,Clay,643.3205742084434,6.332347650305993,2678.778154078885,7.730280351594416,Dry,Direct Seeding,Medium,Borehole,110,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Bamboo,North Eastern,Kakamega,Rocky,590.9023920856458,12.863840310974288,2254.669146734912,7.394826084629087,Dry,Direct Seeding,Medium,Rain-fed,71,0.73,1,World Bank Real Data Based,True,True,v2_real_climate
Jacaranda,Eastern,Nairobi,Black Cotton,705.1144318644498,26.637365017986603,1661.125979899116,7.397633922657148,Dry,Direct Seeding,Low,River,75,0.8999999999999999,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Northern,Nyeri,Sandy,616.8554914953613,26.94107982747322,1436.6576705605655,7.103427128594422,Wet,Direct Seeding,Low,Rain-fed,60,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,North Eastern,Nyeri,Rocky,602.7375750489234,23.037247406897723,1591.9815326315531,7.196984374256774,Wet,Direct Seeding,Medium,Borehole,2,0.94,1,World Bank Real Data Based,True,True,v2_real_climate
Wattle,Coast,Kisumu,Clay,607.4506073850671,18.517368318249456,1783.611777323227,7.125087852004086,Transition,Cutting,Medium,Irrigation,47,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,Nairobi,Mombasa,Loam,666.9372646162051,18.06641197462721,1581.5622706853633,5.628834684120042,Transition,Cutting,Low,Rain-fed,87,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Indigenous Mix,Coast,Kakamega,Clay,623.1290442810488,23.76655240772651,546.8146181769432,6.292784767138242,Dry,Seedling,Low,Borehole,66,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Neem,Northern,Mombasa,Sandy,598.9330524361038,31.60885810527495,2733.64076673231,5.690201021454611,Wet,Cutting,High,River,43,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Grevillea,Coast,Nyeri,Clay,714.2839893237996,16.217480454621885,1717.36499330966,5.905168074280348,Wet,Seedling,High,Borehole,119,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Bamboo,Western,Turkana,Sandy,588.2079014095355,22.36057238938423,1227.1086431244466,6.6219698975511285,Dry,Cutting,Low,Irrigation,81,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,Eastern,Nakuru,Black Cotton,632.7946971442726,18.322711397479576,1592.9710615751287,5.895232371856965,Dry,Cutting,Low,Borehole,39,0.94,1,World Bank Real Data Based,True,True,v2_real_climate
Cedar,Western,Marsabit,Sandy,663.6317010231345,25.59879081318181,2295.730017678372,7.171204477688592,Dry,Cutting,High,Rain-fed,36,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Jacaranda,North Eastern,Kisumu,Volcanic,549.4496379217693,21.6940804431871,2528.2240217753347,7.537362058307498,Wet,Seedling,High,River,38,0.95,0,World Bank Real Data Based,True,True,v2_real_climate
Acacia,Coast,Meru,Loam,655.0294185129193,24.075620820479955,1436.7998919701367,5.956383373042724,Wet,Seedling,Medium,Borehole,69,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Acacia,Central,Nyeri,Black Cotton,578.2610096686005,15.33676467756816,1881.9991872078003,6.991589624704058,Dry,Cutting,Low,Borehole,37,0.93,1,World Bank Real Data Based,True,True,v2_real_climate
Casuarina,Central,Kitui,Volcanic,672.1555324843231,24.737685478001044,1949.8665787567093,7.921181864391138,Wet,Direct Seeding,Medium,Irrigation,17,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Eastern,Nyeri,Sandy,582.8838428466742,15.993559009892206,2115.377758169546,7.322478147831922,Transition,Seedling,Medium,Rain-fed,17,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Casuarina,Rift Valley,Eldoret,Rocky,665.654845035066,19.27603862388673,1946.30291489636,7.244826666959476,Wet,Cutting,High,River,20,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Indigenous Mix,Coast,Nairobi,Clay,686.3080467573586,20.996820249014352,2923.8657299827414,6.446887409071183,Transition,Seedling,Low,Irrigation,17,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Nyanza,Kitui,Rocky,674.0882197242632,24.3229682939278,2960.9848951783224,7.771464942910417,Dry,Seedling,Medium,Irrigation,26,0.95,0,World Bank Real Data Based,True,True,v2_real_climate
Indigenous Mix,Nyanza,Mombasa,Rocky,643.5822258545281,27.470736596554826,2171.928382017775,5.599769282761754,Transition,Cutting,Medium,Rain-fed,83,0.85,1,World Bank Real Data Based,True,True,v2_real_climate
Neem,Northern,Eldoret,Loam,619.451346296138,26.784445471774003,2294.3730196841934,5.770523128553434,Wet,Direct Seeding,Low,Borehole,22,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Jacaranda,Nairobi,Kisumu,Clay,602.1954146258807,22.24051574100065,1548.329843319108,6.95998369068548,Wet,Seedling,High,Borehole,62,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Northern,Nyeri,Volcanic,704.5681279834782,19.99294729846616,1888.368161545438,6.571284433664135,Wet,Cutting,High,Rain-fed,87,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Grevillea,Eastern,Turkana,Sandy,596.0416324342408,22.84979935467764,2652.125262801727,5.751971432046437,Wet,Seedling,Medium,Irrigation,19,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Casuarina,Rift Valley,Machakos,Rocky,579.1630897641231,14.079311057689946,2236.8063798455305,6.987541623375355,Transition,Direct Seeding,High,Irrigation,24,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,Northern,Mombasa,Black Cotton,664.2848401942645,34.049120048480866,1865.808242339696,7.739249659970687,Dry,Direct Seeding,High,Irrigation,80,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Grevillea,Nyanza,Nakuru,Clay,591.2095532832982,13.351012926944623,523.2372452251367,6.994898640279564,Transition,Cutting,High,Borehole,14,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Neem,North Eastern,Garissa,Clay,583.5132185693167,20.30277316542572,962.4214853119104,6.96376438837186,Wet,Seedling,Low,Irrigation,11,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,Rift Valley,Kitui,Black Cotton,558.8361803341347,25.4192619081278,764.7137105495578,5.538880619591469,Dry,Direct Seeding,High,Irrigation,31,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Eucalyptus,North Eastern,Machakos,Clay,606.8709014695971,24.06584667480318,1656.4073078183212,7.298318501502928,Dry,Direct Seeding,Medium,Irrigation,71,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Grevillea,Coast,Eldoret,Volcanic,626.8806422477983,22.3054436748938,2612.2873461288896,6.695134196212928,Wet,Direct Seeding,Low,Rain-fed,82,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Grevillea,North Eastern,Nakuru,Clay,643.1709798256579,23.92811956653732,1270.9081097086123,7.907484579566741,Dry,Direct Seeding,High,Irrigation,45,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Grevillea,Rift Valley,Kisumu,Black Cotton,678.5817056575971,27.72455793662982,2444.016919115676,6.6795823541189385,Dry,Seedling,Low,River,45,0.95,0,World Bank Real Data Based,True,True,v2_real_climate
Indigenous Mix,Nyanza,Garissa,Rocky,657.3612896259127,24.320701637310968,682.6898740182006,7.851458631603675,Wet,Cutting,Low,Rain-fed,87,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cedar,North Eastern,Meru,Clay,621.472782464964,20.585989817855253,1020.9485264716344,7.350637784469944,Dry,Seedling,Medium,Irrigation,74,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Eastern,Machakos,Red Soil,621.106609623637,24.49708086380633,588.9474743195775,6.950110596821922,Wet,Seedling,High,Borehole,60,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Neem,Coast,Meru,Black Cotton,656.5242668883822,22.56982466656682,1599.264946724972,5.941343872523339,Dry,Direct Seeding,Medium,Rain-fed,93,0.95,0,World Bank Real Data Based,True,True,v2_real_climate
Eucalyptus,Northern,Machakos,Red Soil,694.6449015890514,21.410890865288923,946.8429080304312,6.499446227320804,Transition,Direct Seeding,Low,Irrigation,63,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Jacaranda,Central,Nyeri,Sandy,637.332103416783,14.623348573773525,1878.4306406349335,7.168375281919563,Transition,Cutting,High,Rain-fed,115,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Coast,Garissa,Volcanic,607.5598507321025,24.685591998833324,2698.184902292719,6.363414353464914,Transition,Cutting,Low,River,2,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,Coast,Turkana,Sandy,581.3730933883458,32.01291652764968,2166.685632109583,7.933515730116674,Dry,Cutting,Medium,Borehole,10,0.71,1,World Bank Real Data Based,True,True,v2_real_climate
Casuarina,Rift Valley,Kakamega,Rocky,558.7561302220117,20.465051458668476,2512.9934990781667,7.322119109579263,Transition,Seedling,Low,River,113,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Eastern,Kitui,Red Soil,664.3298770447991,25.693122768016263,2752.718015851609,6.215535590576176,Transition,Direct Seeding,Medium,River,12,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,North Eastern,Garissa,Loam,659.9153196246009,28.145461289023643,1760.474038734371,5.745445550252926,Dry,Cutting,High,River,98,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Jacaranda,Eastern,Kisumu,Black Cotton,659.8845696979561,22.44462372260488,1207.519643058984,7.053731370781221,Wet,Seedling,High,Borehole,113,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Eucalyptus,Central,Nairobi,Loam,624.5834211250202,25.72397720565639,1008.4799193429664,7.67317650998833,Transition,Cutting,Medium,Rain-fed,60,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Cypress,Rift Valley,Eldoret,Loam,701.3631307372106,16.160349516412353,1797.4910922189656,6.843096643456871,Dry,Direct Seeding,High,Borehole,78,0.95,0,World Bank Real Data Based,True,True,v2_real_climate
Eucalyptus,Central,Machakos,Rocky,606.8104687133821,21.990127520745297,1360.1570858604962,6.7430874330298085,Transition,Seedling,High,Borehole,84,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Pine,Nairobi,Kakamega,Volcanic,678.7798553029833,23.708016630825643,1289.0550191833038,5.8483973642935,Dry,Direct Seeding,High,Rain-fed,106,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Bamboo,Northern,Meru,Volcanic,629.0792486931458,18.059955304559583,2753.665355847332,6.802188158967721,Dry,Direct Seeding,High,Borehole,54,0.95,0,World Bank Real Data Based,True,True,v2_real_climate
Bamboo,Northern,Nairobi,Loam,600.5988552086561,10.718231847463416,860.3902762156874,6.688808625239963,Transition,Direct Seeding,High,Rain-fed,23,0.93,1,World Bank Real Data Based,True,True,v2_real_climate
Casuarina,Nyanza,Nakuru,Loam,660.642908808511,21.05692426374532,1746.9392737014473,7.388429409085222,Transition,Seedling,Medium,Irrigation,21,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Grevillea,Nairobi,Mombasa,Rocky,651.4981993768226,22.71847366387356,1142.213722187986,7.245200944153542,Transition,Seedling,High,River,42,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Casuarina,Eastern,Kiambu,Rocky,648.8650314059693,16.69005479603439,1785.21659403928,5.672332042679871,Transition,Seedling,High,Borehole,40,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
Neem,Coast,Kisumu,Loam,635.0803145454329,21.826358549713063,2970.7332885134697,5.640636522530582,Wet,Cutting,High,Irrigation,43,0.95,1,World Bank Real Data Based,True,True,v2_real_climate
